cluster_id,item_id,x,y,z,item_name
39,3185,3.8085086561232764,-0.020396694106806692,-0.6251098572253538,"holcomb, timothy dr-kaiser permanente hidden lk office"
39,4147,-0.015850467754870236,-4.437140844456002,-0.8399261717818739,surefire medical
39,21418,0.12730749690372406,1.9218803766033277,-0.7900050006716579,president health partners
39,23253,2.0477474304083225,2.2162644640693148,-2.493543046706552,option care of denver inc
39,30922,2.0629245372774583,-1.9397109131848336,-2.9984190434725213,labcorp park west
39,37011,0.16379884872965142,1.5916599013960842,-2.0691294707749543,catapult health llc
39,49710,-1.0956682037976344,-1.5697766883368862,0.8936534487511145,comprehensive family care center
39,51031,2.7910176771236404,-0.08824560133851489,-0.5801026321773608,davita healthcare partners inc.
39,51271,-2.947984850280689,-3.14473167389279,-1.4341178235554026,da vita fountain dialysis center
39,51321,2.5885830303670305,-0.1346684153564821,-0.426983594001095,davita cortez dialysis center
39,51387,-1.3752699279141192,-3.3026737677979185,-2.721285182848736,belcaro dialysis center
39,51388,-2.9544131723041547,-3.143481056764412,-1.428658323526289,da vita denver belcaro dlyss
39,51389,-2.948245398685024,-3.1427818478851623,-1.4333757913637823,da vita denver dialysis center
39,51390,-2.9542818199568734,-3.1426018227635626,-1.427610434151958,da vita south denver dialysis
39,51391,-2.9486575870565868,-3.144647239341138,-1.434090400546633,da vita lowry dialysis center
39,51536,-2.948973331277489,-3.1440742030824445,-1.4312475318548,da vita lone tree dialysis center
39,51537,-2.949819833989117,-3.143533798974168,-1.431146663055904,da vita englewood dialysis center
39,51558,2.4392154728868167,-0.07981856869002826,-0.3848018548137733,davita denver dialysis center
39,51562,4.396492447932008,-0.7433877368548697,-0.8742647795052635,da vita east aurora dialysis
39,51962,3.0042302292635874,-0.7283017116603573,0.22512476101869144,kidney center of longmont
39,55340,0.02465343918860804,0.38269787012276224,-2.209150464692593,broadway drug & general store
39,56852,3.7871179763354585,-1.060899431180062,0.4618685466596115,leukemia research-education
39,57070,-0.8346431246294211,0.9463523282646512,0.5210465587879979,eating recovery center llc
39,57072,1.92827412022884,-3.3480975812996574,-1.9488633329975704,eating recovery center
39,66600,3.8913040550822937,-1.1629287787163811,2.2771186270446853,bonell home health care
39,88293,0.7975701875812905,-1.9252609657585,-1.4092436457519149,rotech oxygen & medical equipment inc
39,88358,0.6735751562964017,-2.0931265038996827,-1.5242915252774931,roth medical
39,91621,2.7303142030165803,2.9466670053705037,-0.5559592196284232,children's hospital specialty
39,96378,1.9475289257607409,0.5152904406627098,-0.9876055583628076,"correctional healthcare companies, inc."
39,102109,1.4281531366284657,3.5300169528554513,1.2166629510172875,enclara health
39,107278,1.0953556144037635,-3.0570341204352682,-0.9877735641327199,fresenius medical care pueblo
39,110420,3.814262834674623,-2.022431094325376,-0.9522798271961562,east morgan county hospital
39,110463,2.3952441672401634,-3.5369660617488505,-1.1592299088695388,banner occupational health services
39,110467,3.295886560045316,-1.490504002694209,-0.8317452607657722,north colorado family medicine
39,110473,-0.949736795459702,-3.346902555273525,-2.770274690564966,ncmc rehabilitation center
39,110481,3.350418593731544,-0.9925015277481272,2.100088329031637,banner health clinic
39,110482,4.047595444406248,-0.0033569340713228645,-0.4816444343666935,"janata, rob do - banner greeley spec plmnlgy"
39,110514,1.7595143250420089,-2.9429390393843557,-1.2388581828284615,mckee medical center
39,110519,1.7867338338440102,-3.0898843149824233,-1.4104892276816308,banner health mckee med center
39,110523,-0.045426919438460056,-0.7536184123730728,-3.9407637472275843,wound & ostomy clinic
39,110525,-0.12355847923821855,-3.084383784999883,-1.4050629458120047,mc kee rehab center
39,110536,-0.08999422148122177,-4.462350487526776,-0.8140826904460717,medical toxicology
39,110537,2.912274593518936,-2.7527822440977903,-1.3671279792619488,sterling regional medcenter
39,110542,1.9918611640799289,-3.2085658417168395,-1.5302330356145797,david walsh cancer center
39,110543,3.437905108046837,-0.99640201705029,2.1332127704552324,banner health womens care
39,110552,2.5218842835094675,-1.176329833837356,0.051862314227362524,sterling regional medical center
39,112378,0.4185174360497009,-2.2709250420772835,-2.7541565030983857,aurora care center
39,114133,1.7067452169607418,-4.164330469322273,-0.557954699381698,"health grades, inc."
39,114526,1.9360852774306807,-4.09742758745013,-0.6358086824865956,health grades
39,119984,1.9709915876636943,-3.2955784779646784,-1.8052784354049496,littleton day surgery center
39,135089,-0.0932334394470197,-4.4885828522993485,-0.8363143270497524,eveia medical
39,135375,1.7659880619409472,-3.2540405197025333,-2.0509131327003294,loveland surgery center
39,148486,1.5042946882350356,2.2132360238245394,-3.119968352826353,mahdi home health care
39,150689,3.384607752142537,-0.5287511632345158,0.13673391074665248,garth englund blood center
39,150690,3.8170217841483765,-2.150999766948304,-0.9907329700603991,poudre valley hospital
39,150692,3.647400241370791,-2.0437440393395883,1.9185337998417848,loveland urgent care
39,150694,1.9458273242940658,-1.3765094002616638,-0.2880468825765886,medical center at centerra
39,151138,-1.0948914975460209,-0.7715228251887752,0.1607478357262688,va pueblo clinic
39,151339,2.1847304634390907,-1.2208607550645096,-0.15020266763902604,veterans administration medical center
39,153976,2.8308137531607747,-1.7233690375060284,0.7369807974268718,fresenius medical care pueblo south
39,153992,0.6388753788282151,-0.2781464212558741,-0.2425007035698445,fresenius medical care dialysis services colorado llc
39,157224,0.3215608794499888,2.526809179309167,-3.731184688927684,star health
39,163422,-0.5661122529033888,1.7249742468980482,-3.4034861452499534,soden health group llc
39,165871,-0.34963087178968577,2.9483837078913906,-0.7760912007138092,anthem behavorial health
39,165893,0.7461882536013259,1.8244064962814024,0.5943255236404101,anthem blue cross and blue shield in colorado
39,182043,2.387186445850136,1.3659048402886542,-3.0104290641150864,court at denver
