cluster_id,item_id,x,y,z,item_name
65,287519,-0.8505861790873633,-1.9757704433196508,-4.12760772373603,new york
65,290821,2.8729263171236594,-1.4481710254776807,-2.9919609552262254,cliff construction
65,290823,-0.04524182143268106,-0.8178891159867536,-2.6200888815850005,beavers construction company
65,291027,1.488523650038445,-0.2378676498823287,-4.026373593692123,terrel construction
65,291105,-0.10516640562578172,0.292694207402652,-3.5504543283616674,pinon ridge construction
65,291473,-0.10976288135030206,0.3010107211430532,-3.54511588253,pinon ridge construction
65,291474,-0.11521640210484235,0.3084536288159612,-3.551839035648584,pinon ridge construction
65,291475,2.4872582001399515,-0.7008485176556526,-0.29776669643704434,ed jensen construction inc
65,291907,1.9146347448673282,-0.10171898381076998,-0.4386454202413786,great divide construction inc
65,291908,1.5454943770314324,-0.16253919200679093,-4.059477889100704,crystal eagle construction
65,291909,3.482749436220022,-0.9986073745628904,-1.1534733953588896,foley johnson construction
65,292099,2.2913263698363293,-2.800450691244707,-1.700991373734463,canwest home construction
65,292404,3.2861161152411915,-1.3959339035252876,-0.020687316080303317,baha construction inc
65,292440,3.2577772741002624,0.8349094380026463,-1.0293687927118371,malouff construction inc
65,292736,3.8067636931522038,-1.2541261528969179,-2.576115889989148,coleman construction & maintenance
65,292737,3.7669660107483134,-1.2046734676575157,-2.5052796063758542,coleman construction & maintenance
65,292850,1.8672584352943948,-0.2795081806690137,-0.19368082208650575,barba & sons construction inc
65,293054,-0.9219693960293454,2.3306323959173434,0.3599073913933773,stucco & drywall co of durango
65,293358,1.370843826982991,-1.1913000241457388,-1.6241071159488107,hopp construction llc
65,293460,1.484558120538992,-0.2842262135045083,-3.819226874800996,noreen construction inc
65,293531,-0.9752306079533558,-0.5467767013716995,3.450823857635432,febbraro construction co
65,293532,2.1759605550264087,-2.227629212523607,-1.9697882930053263,pendo construction llc
65,293908,2.114959485552903,-2.231852521705397,-1.81798476920609,cjt construction services llc
65,293971,3.4311747198006888,-1.3427865268747627,-0.3753060989052236,sprigg construction inc
65,294024,2.62032146045922,0.0025727387496167365,-2.8955290185903846,mountain aire construction
65,294238,2.0285344330462767,-2.313507681331358,-3.3384218329526014,dfc construction
65,294271,-0.13831928408192098,-0.6055046057369895,-2.0478110701965395,mansour construction company
65,294375,2.437985923554886,-1.2190581871740371,-2.8638087873808264,wolf gensch construction
65,294527,3.3333915327777763,-2.8407653814514333,-1.8252357794462293,gene moore construction
65,294589,2.843043352418125,-0.7969549430381536,-0.506828802495692,linke construction inc
65,294671,3.7171311338340485,-1.0201343360289312,-2.444658635009979,coleman construction & maintenanceenanceenance
65,294672,3.6959585358350178,-1.0835440399694145,-2.419296364791484,coleman construction & maintenanceenance
65,294673,2.425693278076533,-0.9608092918115212,-0.2464265201607419,morrow & sons construction inc
65,294903,2.956443299838683,1.1227456538242018,-0.6598608454908264,chamco construction inc
65,294971,-0.09419491497083664,-0.5089803980205754,-2.4085712515951583,blazer construction company
65,294982,3.711785278377226,-1.8895401222654624,-2.0371883574615715,beasley construction
65,295040,3.3354216459083696,-1.1224324636694096,-0.7120882333727062,courtney construction inc
65,295062,0.9959778585778823,-1.4573195144058433,-3.2514970280432127,raffaele construction services
65,295290,1.533820440161476,-1.1825743021571569,-1.6442581435078902,allcorn construction llc
65,295298,3.583268913973652,-1.3670189966056632,-1.2017230849401024,byron miller construction
65,295409,2.1991047666506995,-3.4983655181038715,-1.3694462072375182,jaws construction
65,295463,3.1554289886919937,-1.8437960370514632,-0.5210939334286889,sopris creek construction inc
65,295648,2.667731742064558,-0.911274398989525,-2.9255629298508525,cactus valley construction
65,295736,2.0850470070817724,-2.3678088543341853,-3.3137402687587274,crk construction
65,295739,3.202764856119688,0.22997768103732535,-0.7816926455138348,jakelich construction inc
65,295757,1.0400272495353966,-0.14253300609578565,-1.242659260419012,ewing trucking & construction
65,295825,2.080458490212738,-0.20338691655872929,-0.20101193458946912,burrr construction inc
65,297264,-0.02559708186517401,-2.499524024722949,3.2436816810355364,sterling homes inc
65,334836,-1.6222316362576843,1.0969204972140514,-2.0699837765769957,rocky mountain flagging
65,340090,5.105410515016555,-0.07475465331639382,0.572806508137134,allred construction & painting
65,340143,-0.8697280657963977,-0.4619741550624013,3.4530224390926287,lluts construction co
65,340288,5.005897842395066,0.6742985980238339,-0.4819978631216919,becerras construction
65,340300,2.4102895711571257,-2.691049512023132,-3.030844607540967,skt construction
65,387837,-2.2553195043921135,3.4655023325628584,-1.1726405987801434,apex shingle repair
65,391239,-0.8775041481071791,1.2598417196045664,2.5382080544565557,peterson jd & co inc
65,391268,-3.832906547889008,-1.531856472122158,-2.41331291604919,creamery gulch land co inc
65,440179,3.1697422747868482,0.1860455114885128,-0.6144659992823794,westside construction inc
65,504736,-3.3186973313356547,1.160783268524059,-0.5117570897382082,commercial wall covering
65,580355,1.224613386664343,-1.1641553808802756,-1.5804315059696006,ct construction & handyman llc
65,582347,2.9632226963550146,-0.11701429957623866,1.833594496422205,m mulvaney construction
65,592214,-2.3559606550685834,2.136853535085342,-0.4883450582418394,rocky mountain stucco systems
65,608920,-0.8451563830608686,3.9442635599660667,-2.1017203662498294,laurinburg roofing
65,624552,-2.1119059090708534,0.7526625670091747,-1.7595876379400692,brooks portable welding
65,624767,-2.1387671833258284,0.7456913373841466,-1.7732777690282495,autoworx portable welding
65,639430,-2.0767323258010397,4.038555860017605,-1.834693360155808,john york roofing
65,664013,-0.995333756628912,1.2130353123838158,2.6941193435268573,hughes excavating co inc
65,679733,4.989016749433447,0.6743480498089103,-0.4771760881638202,pitkin construction
65,706036,-0.7638538757120177,0.6227705345707275,4.375799882224834,hightower installations
65,729658,0.6260658936253242,-2.4386502441699194,1.7555455901292154,smith & co custom builders
65,736998,1.7309417596999512,-0.4442114908638926,0.8191996970694391,jacob construction co inc
65,743010,2.977455808684959,-0.07098131018925634,3.2012545968367214,t & a builders inc
65,756409,-0.2987955165524836,-3.2760289475004982,1.5144749035260572,custom home and deck llc
65,765220,2.3952649459641,-0.3868651012579425,0.13606472207171325,conklin construction inc
65,787831,0.951650486629914,-2.37196531724932,-1.8564950344556381,woodchuck llc
65,789221,1.0264211220025103,-2.1629898841221444,1.9473611071446717,kdm builders
65,800499,3.6523558447896014,0.8592464148267852,0.7534025669312961,roth construction inc
65,814089,-1.263422492213192,-3.6589462899411385,-1.4287541366041128,homework remodeling
65,814095,3.745152476962738,0.6089516048032242,2.9646418713020717,h&r homes llc
65,814141,0.5151652463539894,-3.8724791537170327,-0.13998041594409136,pine grove excavating
65,825462,-0.051330103560936084,2.448846563954016,0.10426056226737454,a creative touch llc
65,841719,-0.14631705974236794,-0.7587535056032838,-0.4425255268158272,apeiron utility construction
65,875872,-0.6278276087574297,-2.3667070420930307,0.06775695524176821,custom wood products llc
65,876971,2.087240631011337,2.3456382106408538,-0.4565322650277885,highway dept
65,887570,0.10550146969782287,-3.626581184191112,3.026102163268221,castlestone homes inc
65,894574,-0.04739981703085867,-3.678792946360753,-1.2847042216983795,eco constructionacting llc
65,894701,-0.2734043586496241,-4.569223563592537,0.18222091412829866,tootney log homes sales
65,894718,-0.270799932657838,-4.502563772641176,0.2930495655552228,colorado log homes
65,894872,-2.235698043120503,0.6649633193087567,-0.03482364419897525,wooden works inc
65,895194,3.72724538403194,0.6227484825971091,0.4199354616751873,rundle construction inc
65,895436,-1.7381985676440077,3.295557129325891,-2.6093633886138394,mountain west roofing
65,941284,3.4453392482742,-1.4614390557288783,-0.5009208655086246,hancock construction inc
65,953545,3.4089648960509056,-2.181608628843916,2.4365650038151805,starlight builders
65,954266,-1.7867048296095398,3.2894791690530787,-2.651484012775968,western roofing
65,960295,2.419137049405531,0.056747113774156074,3.0512053620652098,triple r backhoe inc
65,960296,2.4191376507763267,0.05675066512941564,3.051205393711704,triple r backhoe inc
65,965523,-0.39967011170126737,2.7522243756756044,0.4353462930279216,colorado stone co
65,965709,3.068196465048681,-2.8753297157555315,-2.75897649930156,lahr construction
65,965711,3.1002759158163475,-0.8378845658648493,0.7517910985217476,lahr construction inc
65,965869,-3.9850429544530512,1.094877233827692,-0.7364118612116337,perfection painting company
65,965969,-0.9411877674770058,-2.115562760780368,-3.4466163959439418,reveal systems
65,965973,0.3170546835353323,1.3656296591443098,1.8635793237870732,rockpile security
65,966102,2.273255295957462,2.219028253195669,-1.7353606022462125,valley camper
65,966545,2.8278615220437002,0.6966567748334436,-1.2242770134444994,golden triangle construction inc
65,967063,2.9661414249672036,0.4233540833576667,-0.4902912638800698,"krische construction, inc."
65,967065,2.8938451780877443,0.4231105337042895,-0.508863566657015,krische construction inc
65,967066,3.3508494482648667,0.8288055493971108,0.11474489295192332,"krische construction, inc"
65,970573,4.039180475916992,-0.43764602776131606,2.716030667561811,wind river homes
65,970601,2.1841887021042887,1.176264761397385,3.106264971672676,jones brothers interior trim
65,971203,4.2751203402591695,-2.1066848475453166,2.4995527199265792,rising star homes inc
65,971405,2.833615829645669,0.7043943502522357,-0.6861018722439897,"charken construction, inc."
65,971406,2.823461665629204,0.6471107715024668,-0.6618816183018625,charken construction inc
65,971407,2.7716770905423846,0.6056440284915408,-0.6653657318818249,"charken construction, inc"
65,971897,2.3176575249906266,-0.6137688569177875,0.5592965056864279,wellington terry construction inc
65,971996,1.688568086287355,-3.0823779671320173,1.681804291977458,"jmb builders, llc"
65,972624,-2.4106145206742355,-3.3797600553393434,0.19809132298999216,dal home repair
65,972670,-1.3180250570436751,0.6453965533960767,-0.7951672447566056,"custom fence and supply, inc."
65,974111,3.289445484222889,-2.204462813426737,2.4480328238671976,kj builders
65,974113,-1.256031276375221,-0.6387026060843441,3.5448797901173967,pedry construction co
65,974217,2.2493576046194583,-2.3963678111028583,-0.8982473227365986,beach boards construction llc
65,974683,2.051500014937067,0.9117874252375754,2.7737842409199605,michael le blanc
65,974732,1.0819128886635854,-2.7076746506201776,3.696210544004735,matthews builders
65,974921,-1.0225065783942415,-1.7681801601331095,-3.6222149301632127,"mc dade-woodcock, inc"
65,975207,4.285053737546539,0.5609783326326753,0.2938267510401041,"cbc construction, inc."
65,975237,0.2478928758365032,-3.8331054801313353,2.5689567152307458,planet homes inc
65,976139,0.08552248702777067,-3.596765879181397,-1.4278698416629056,kirk constructionacting llc
65,976150,-0.984339020002385,-4.390751945419653,1.673505431056774,vogue homes llc
65,976298,1.214962276191734,-0.0045710817683220755,0.09349570290173727,weidner construction & re
65,976317,-1.5999489057681,-0.749732777426612,-3.0725175262865223,grassroots llc
65,976700,4.812757276141625,-0.4613145699746531,1.5411065476282868,ecofutures building services
65,976701,3.9357974699786533,-1.6931053744969444,0.972533874837078,ecofutures building inc
65,976703,-0.3205965213842684,-0.030122700376779363,-1.2332702905534907,ecofutures building incorporated
65,976950,1.4902146882841867,3.0953124786923487,-2.0446604685141287,north boulder enterprises
65,977333,3.615340518567719,1.3925940193497142,2.716283526123848,ken smith remodeling inc
65,977708,3.7100749405744518,-2.667059449496959,-0.2446075183512001,james roberts & company inc
65,978196,-1.7248983943330982,4.249570720987114,-1.197770468168657,precision roofing & design
65,979578,3.214504517691396,-0.06738391400010668,-1.1073033886426455,"construction concepts, inc"
65,980019,0.5791483215533695,-1.1741161766964845,0.7205768985815592,r scott building company
65,980798,-0.4013114346740581,-1.5194463705960648,1.469455018333238,j & j builders & remodeling inc
65,982076,-3.1562911765036565,0.6411033849137024,-1.1254999477650165,priceless legends custom painting
65,983207,-2.2740089205784235,2.4811511374314916,1.2599594484440482,mile high hardwood inc
65,983464,-1.5520172209378558,3.8171470402553482,-1.5159551448605049,greater rocky mountain roofing inc
65,983465,-1.663166177971871,3.769821390980972,-1.503077955906196,"golden state roofing, inc"
65,983739,-1.0193427032670188,0.9050531768536734,-0.9932512170259622,earth green landscape and fencing
65,983859,0.7829923697473238,-2.740649183345676,-1.4854785410431859,parti llc
65,984223,1.1020287085253,-2.8826505234301405,-1.4588866450031786,nile trading company
65,985508,-1.9912483919259536,0.12559610086743067,-0.7188340622890723,closet works llc
65,985766,-1.7006975959051218,-1.736418864607284,-3.3918816176956468,autumn hill center llc
65,986229,4.406486951903539,0.022378821458692168,0.21750573341067006,beck const
65,988414,-2.3845908596883647,-3.3397909242350727,0.38079434664216383,mc carthy homes inc
65,988415,0.09162343419153976,-3.759631971585556,2.7370500490949943,mccathy homes inc
65,988421,-0.8009040354694041,-0.10827898957229473,1.0629639698465423,tierdael constructionuction
65,988425,3.872439939589368,-1.2628782976621469,-2.6582028989153423,shay bickel construction
65,988635,-4.304510616190707,1.4266844079548566,-0.8315741084323565,meyer's quality painting
65,988636,-2.1711079731287746,1.3241614056634872,1.9154194308326584,del masonry
